umap_x,umap_y,cluster,model
9.900861,3.9990199,0,KMeans
10.156984,5.1514263,0,KMeans
11.944965,10.134005,2,KMeans
13.389963,13.495904,2,KMeans
9.6478405,2.5063543,3,KMeans
8.561158,-0.81525344,3,KMeans
9.95773,0.24292976,3,KMeans
10.424217,8.344113,0,KMeans
9.181579,8.572782,0,KMeans
10.561803,4.938122,0,KMeans
11.755237,2.2261944,3,KMeans
10.229509,3.062553,3,KMeans
8.014633,6.8141775,0,KMeans
11.220016,10.2947235,2,KMeans
10.927259,8.970054,0,KMeans
9.088634,2.9194853,0,KMeans
11.113734,2.558941,3,KMeans
7.2247314,10.082229,2,KMeans
10.810726,1.4857022,3,KMeans
10.376937,1.4488777,3,KMeans
12.8880005,0.72110796,2,KMeans
11.850786,12.105537,2,KMeans
10.148742,11.176256,2,KMeans
11.964498,9.183751,2,KMeans
10.602816,5.596746,0,KMeans
10.96794,7.139276,0,KMeans
12.037816,3.1615777,3,KMeans
9.698669,1.6730161,3,KMeans
10.448231,11.362163,2,KMeans
12.445815,12.447665,2,KMeans
12.207769,3.0334377,3,KMeans
9.677818,8.674306,0,KMeans
10.687577,3.8943071,0,KMeans
11.949518,7.434598,0,KMeans
11.128046,10.285369,2,KMeans
10.711213,2.1534536,3,KMeans
8.63651,5.6207952,0,KMeans
9.249207,11.590615,2,KMeans
12.228401,9.999164,2,KMeans
12.384213,1.1714501,3,KMeans
10.273274,5.2451034,0,KMeans
10.031433,6.048102,0,KMeans
9.841594,7.445936,0,KMeans
12.948416,10.704047,2,KMeans
9.593952,4.9886537,0,KMeans
13.132346,11.452947,2,KMeans
9.9632845,0.88326555,3,KMeans
9.121123,7.242723,0,KMeans
8.977088,4.8765955,0,KMeans
13.087686,11.548839,2,KMeans
8.725654,-0.8464777,3,KMeans
10.565731,12.383265,2,KMeans
10.473866,0.67045134,3,KMeans
10.248807,3.9341967,0,KMeans
11.676948,13.106669,2,KMeans
7.7972074,11.000936,2,KMeans
11.9375725,0.67606556,3,KMeans
9.333752,11.470974,2,KMeans
10.914231,8.391132,0,KMeans
8.712262,10.239393,2,KMeans
9.164815,11.263038,2,KMeans
10.667292,-0.7477492,3,KMeans
11.130564,3.2409716,0,KMeans
11.46338,11.497587,2,KMeans
11.02374,5.0252585,0,KMeans
10.596496,-0.25085846,3,KMeans
11.904003,3.0695226,2,KMeans
9.006464,8.894667,0,KMeans
11.757941,6.7136397,0,KMeans
9.399803,11.452979,2,KMeans
9.912715,9.609281,0,KMeans
9.733731,7.5150886,0,KMeans
8.621488,10.38425,2,KMeans
11.189546,11.51476,2,KMeans
9.799774,5.555185,0,KMeans
9.262988,8.59648,0,KMeans
7.1623282,8.547792,0,KMeans
10.432117,10.374866,2,KMeans
10.938968,9.280676,2,KMeans
9.810053,3.348176,0,KMeans
11.047115,3.2934167,3,KMeans
9.554463,9.079675,0,KMeans
8.825613,8.922323,0,KMeans
10.248958,2.8604462,3,KMeans
11.04073,9.0458555,2,KMeans
9.904417,1.0241979,3,KMeans
8.266107,10.444373,2,KMeans
11.528708,11.5559635,2,KMeans
9.902907,9.32383,0,KMeans
10.413083,8.272229,0,KMeans
8.9389515,9.588593,0,KMeans
10.800508,9.135226,0,KMeans
11.42673,2.7468708,3,KMeans
12.770576,1.0112593,2,KMeans
10.307351,8.550727,0,KMeans
10.230606,4.2980204,0,KMeans
4.9951715,2.4764376,1,KMeans
9.119246,9.013056,0,KMeans
8.9236145,10.654455,2,KMeans
7.3435383,9.82215,0,KMeans
11.733339,0.06454998,3,KMeans
9.8162,10.390739,2,KMeans
10.924716,10.71391,2,KMeans
12.111598,1.7112586,3,KMeans
12.361885,3.4832811,0,KMeans
8.483392,7.4260035,0,KMeans
9.689081,1.4983721,3,KMeans
9.530365,9.65396,0,KMeans
13.276829,13.044531,2,KMeans
12.743497,1.3133812,2,KMeans
10.035089,8.138681,0,KMeans
11.124977,9.517918,2,KMeans
10.162576,7.201837,0,KMeans
10.553936,5.0610523,0,KMeans
11.580324,2.2163396,3,KMeans
9.360433,3.5330954,0,KMeans
10.711157,1.6296244,3,KMeans
11.405255,2.107622,3,KMeans
8.601074,8.862982,0,KMeans
8.559614,8.822743,0,KMeans
7.1892185,10.274547,2,KMeans
11.801199,12.2514305,2,KMeans
12.869236,12.846701,2,KMeans
10.611442,12.483968,2,KMeans
9.547395,6.011778,0,KMeans
10.301479,8.533171,0,KMeans
12.844297,12.343951,2,KMeans
10.28271,6.599236,0,KMeans
10.075772,7.767419,0,KMeans
13.43706,11.614694,2,KMeans
10.152417,5.2097406,0,KMeans
7.852069,9.368389,0,KMeans
10.442415,3.2929306,3,KMeans
9.732861,9.846846,2,KMeans
12.861482,11.220947,2,KMeans
10.887315,4.189567,0,KMeans
11.126298,2.1467445,3,KMeans
11.963192,2.3261187,3,KMeans
8.553916,4.515787,0,KMeans
11.41076,11.5482025,2,KMeans
8.802048,-0.08942977,3,KMeans
8.95802,6.4239855,0,KMeans
10.19003,4.0596423,0,KMeans
8.134928,9.227342,0,KMeans
8.625414,0.23632336,3,KMeans
11.781201,5.80664,0,KMeans
10.01783,0.44363832,3,KMeans
12.130501,2.0796964,3,KMeans
10.931245,7.3520956,0,KMeans
12.46301,0.79256237,3,KMeans
12.093216,13.532293,2,KMeans
8.498817,4.590921,0,KMeans
8.280211,7.2678976,0,KMeans
10.465952,6.1830373,0,KMeans
9.017822,5.711657,0,KMeans
9.711785,7.2934113,0,KMeans
10.421545,4.021785,0,KMeans
7.1335106,10.197138,2,KMeans
9.766966,9.498368,0,KMeans
10.835958,5.5166645,0,KMeans
9.505038,7.8976183,0,KMeans
9.869248,3.2220075,3,KMeans
10.033639,6.634679,0,KMeans
10.061421,10.060058,2,KMeans
9.62497,5.649738,0,KMeans
10.28597,2.5023632,3,KMeans
8.981124,2.4511442,3,KMeans
6.519189,9.702608,0,KMeans
9.5388155,8.471901,0,KMeans
9.3784685,11.28295,2,KMeans
8.264846,11.196598,2,KMeans
11.187459,5.246522,0,KMeans
8.529424,4.1048055,0,KMeans
11.986957,12.30905,2,KMeans
9.267618,4.2255607,0,KMeans
12.83305,0.20992476,2,KMeans
11.782468,11.11431,2,KMeans
10.619351,4.770714,0,KMeans
9.334235,-0.64657265,3,KMeans
8.8103485,1.3918219,3,KMeans
11.765632,0.1172588,3,KMeans
10.580795,0.4302733,3,KMeans
10.436039,1.0870137,3,KMeans
10.03362,4.3940845,0,KMeans
12.726751,13.28145,2,KMeans
5.8825674,2.6351311,1,KMeans
8.800897,-0.5318322,3,KMeans
11.271148,12.698989,2,KMeans
10.852663,4.130064,0,KMeans
9.160861,2.6784372,3,KMeans
11.312329,12.513579,2,KMeans
11.83653,2.588744,0,KMeans
12.27444,11.499344,2,KMeans
11.542334,12.448783,2,KMeans
8.074068,11.150956,2,KMeans
11.97683,7.3468246,0,KMeans
12.03536,3.917776,0,KMeans
9.795235,6.716001,0,KMeans
9.701518,0.023423066,3,KMeans
11.680851,4.256241,0,KMeans
10.285898,2.9637275,3,KMeans
10.755146,2.3481355,3,KMeans
7.522759,11.036106,2,KMeans
8.992869,7.5031433,0,KMeans
11.372367,12.594191,2,KMeans
9.6046915,4.153361,0,KMeans
12.582114,0.35244128,3,KMeans
11.200368,11.731973,2,KMeans
9.680002,3.288449,3,KMeans
10.95679,0.91746116,3,KMeans
10.596968,5.656652,0,KMeans
7.3981037,7.953273,0,KMeans
11.370446,7.1189227,0,KMeans
8.33349,9.943359,2,KMeans
9.890771,1.5963846,3,KMeans
12.127979,8.248352,0,KMeans
9.22062,7.9946175,0,KMeans
7.8741703,11.150599,2,KMeans
10.812857,0.47433773,3,KMeans
11.93091,8.17933,2,KMeans
12.878893,10.134906,2,KMeans
9.220526,7.045034,0,KMeans
9.518026,4.990098,0,KMeans
12.438389,2.3666573,2,KMeans
9.216619,5.369898,0,KMeans
11.176616,4.1124883,0,KMeans
9.52401,1.260119,3,KMeans
9.482369,11.460965,2,KMeans
11.872855,2.0306165,3,KMeans
11.303553,7.7935996,0,KMeans
8.383976,9.631552,0,KMeans
12.236574,10.758874,2,KMeans
11.652993,2.4158955,3,KMeans
8.332869,8.675799,0,KMeans
10.500603,1.02647,3,KMeans
10.232948,5.246799,0,KMeans
10.3484,10.227706,2,KMeans
10.506084,1.0130831,3,KMeans
9.493531,5.6166105,0,KMeans
10.546876,2.7729535,3,KMeans
13.156947,13.463342,2,KMeans
10.250762,11.0056505,2,KMeans
10.497471,11.296006,2,KMeans
8.890933,5.361348,0,KMeans
10.504691,7.5716925,0,KMeans
12.467021,13.229221,2,KMeans
8.878253,6.528752,0,KMeans
9.148567,2.0123532,3,KMeans
11.954441,-0.86507154,3,KMeans
12.426426,0.42623904,3,KMeans
12.69041,1.4591886,2,KMeans
10.3477125,7.620665,0,KMeans
11.234052,2.4740324,3,KMeans
8.635907,4.0807424,3,KMeans
11.759153,13.444672,2,KMeans
9.123448,7.9850163,0,KMeans
11.642705,2.1534698,3,KMeans
10.064025,5.3606873,0,KMeans
8.402378,5.3717732,0,KMeans
10.687771,2.6196823,3,KMeans
10.188718,11.139478,2,KMeans
10.723206,10.2443075,2,KMeans
11.526228,7.4926176,0,KMeans
10.979333,0.41696525,3,KMeans
11.222569,3.1105103,3,KMeans
9.826385,3.2833896,3,KMeans
9.542234,8.871611,0,KMeans
7.6087847,6.8216615,0,KMeans
12.585767,9.414181,2,KMeans
11.190744,12.564733,2,KMeans
11.236897,2.5560746,3,KMeans
10.101871,0.5300404,3,KMeans
12.412704,2.829877,2,KMeans
11.958713,9.487807,2,KMeans
12.388095,2.1338072,3,KMeans
8.594121,5.757611,0,KMeans
12.981542,0.7345071,2,KMeans
12.140343,2.8613722,3,KMeans
8.570575,-0.1811064,3,KMeans
9.901091,5.3341994,0,KMeans
9.55173,11.231105,2,KMeans
11.90654,2.7022588,3,KMeans
9.810158,4.208333,0,KMeans
9.264863,2.6086051,3,KMeans
10.140411,6.8505054,0,KMeans
8.217046,10.95183,2,KMeans
11.918915,3.8471353,2,KMeans
12.408362,8.023938,2,KMeans
9.264963,8.354699,0,KMeans
9.919878,6.0106387,0,KMeans
4.9595833,2.4750924,1,KMeans
12.52145,10.01924,2,KMeans
11.320455,10.92201,2,KMeans
10.144014,7.2813187,0,KMeans
12.576541,10.635006,2,KMeans
12.020284,0.79308045,3,KMeans
11.489006,5.4127126,0,KMeans
9.904633,1.0114636,3,KMeans
8.338769,7.737909,0,KMeans
11.313222,2.3213146,3,KMeans
11.456764,12.693398,2,KMeans
10.920432,6.1328278,0,KMeans
9.962851,4.681797,0,KMeans
11.2230835,9.283084,0,KMeans
9.265561,4.694663,0,KMeans
11.425363,10.53188,2,KMeans
9.369512,3.9697552,0,KMeans
10.835297,7.721085,0,KMeans
10.419494,3.4129047,3,KMeans
8.807319,8.456876,0,KMeans
12.134529,1.4173399,3,KMeans
10.216351,11.424116,2,KMeans
8.261185,9.17253,0,KMeans
9.391185,10.611516,2,KMeans
12.321359,2.1395128,3,KMeans
11.455221,7.63135,0,KMeans
11.406881,11.020944,2,KMeans
9.165506,4.8917847,0,KMeans
11.987113,-0.24633595,3,KMeans
10.674731,5.4913383,0,KMeans
9.583401,3.6692083,0,KMeans
7.644377,10.1862,2,KMeans
12.200821,6.7809634,0,KMeans
13.067272,12.012883,2,KMeans
9.339071,8.490594,0,KMeans
8.602478,2.6611106,3,KMeans
6.4428234,9.798182,0,KMeans
10.743103,8.185421,0,KMeans
11.312052,5.5218587,0,KMeans
12.939505,1.1583182,2,KMeans
11.396034,0.55915254,3,KMeans
11.526794,-0.33929834,3,KMeans
10.752144,-0.042586856,3,KMeans
12.159981,-0.8654333,3,KMeans
12.787392,7.6742563,2,KMeans
11.353926,-0.23049332,3,KMeans
9.446429,10.263613,2,KMeans
9.636465,5.1949472,0,KMeans
9.064472,5.4784656,0,KMeans
12.497135,1.967426,3,KMeans
7.834753,11.025742,2,KMeans
10.691147,1.6639491,3,KMeans
8.303952,9.250837,0,KMeans
10.54917,-0.63251054,3,KMeans
9.815714,-0.44332677,3,KMeans
5.7338696,2.670119,1,KMeans
13.186063,11.468605,2,KMeans
12.288683,1.3744279,3,KMeans
12.455999,12.262941,2,KMeans
7.8169703,11.074751,2,KMeans
7.949441,6.0346375,0,KMeans
10.812988,8.676113,0,KMeans
11.593054,0.99558586,3,KMeans
9.116955,7.9059134,0,KMeans
13.276506,12.0957365,2,KMeans
8.057487,5.5469594,0,KMeans
12.603681,7.8949823,2,KMeans
9.651894,5.8783875,0,KMeans
7.647442,10.92497,2,KMeans
11.00526,11.261462,2,KMeans
10.031141,8.611808,0,KMeans
11.446819,2.198584,3,KMeans
12.056676,13.151657,2,KMeans
7.952206,5.4776325,0,KMeans
11.36459,12.83623,2,KMeans
8.673624,0.15106384,3,KMeans
12.2104645,4.158311,2,KMeans
8.044444,8.625596,0,KMeans
8.70673,3.9811318,0,KMeans
9.363987,-0.48762077,3,KMeans
8.755812,9.596208,0,KMeans
9.944921,4.8658113,0,KMeans
7.663051,8.556629,0,KMeans
8.716012,5.806081,0,KMeans
10.850828,10.620182,2,KMeans
10.345615,11.835917,2,KMeans
8.166315,10.004571,2,KMeans
8.3225765,11.365882,2,KMeans
10.421481,0.14412582,3,KMeans
8.392946,7.460452,0,KMeans
10.748485,4.594335,0,KMeans
11.000105,11.169219,2,KMeans
11.674268,11.176815,2,KMeans
9.70187,7.699589,0,KMeans
9.980584,5.0990195,0,KMeans
11.88583,12.845311,2,KMeans
12.376402,0.14687002,3,KMeans
7.9360795,8.284612,0,KMeans
11.621023,8.4690485,0,KMeans
11.277338,3.6266818,0,KMeans
7.561441,11.033987,2,KMeans
13.133743,13.785892,2,KMeans
8.072969,8.999759,0,KMeans
7.2771373,3.1762059,0,KMeans
12.976244,12.739782,2,KMeans
11.073219,3.2231102,3,KMeans
12.09302,13.235834,2,KMeans
10.166628,10.291559,2,KMeans
13.661421,13.878207,2,KMeans
9.997041,10.088339,2,KMeans
8.668462,10.361147,2,KMeans
8.958082,4.225827,0,KMeans
10.226888,-0.31059444,3,KMeans
12.535526,13.323574,2,KMeans
12.265642,0.9058424,3,KMeans
8.464684,8.101643,0,KMeans
11.850387,12.876007,2,KMeans
11.772243,11.330953,2,KMeans
11.423228,3.4250522,3,KMeans
4.366166,2.2964766,1,KMeans
11.451296,1.6715258,3,KMeans
8.33926,11.151302,2,KMeans
9.357017,6.5238643,0,KMeans
11.474514,8.195229,0,KMeans
12.588508,11.373124,2,KMeans
12.597375,10.353088,2,KMeans
9.91852,7.7249885,0,KMeans
9.268155,1.8365178,3,KMeans
9.970005,10.927425,2,KMeans
12.187209,-0.15591943,3,KMeans
12.181897,7.011764,0,KMeans
10.150071,4.2045093,0,KMeans
8.717777,2.8060386,0,KMeans
9.123686,0.7306853,3,KMeans
12.012971,9.359419,2,KMeans
8.883951,0.89200675,3,KMeans
10.892168,8.067814,0,KMeans
8.536264,5.581878,0,KMeans
11.142545,5.8816824,0,KMeans
9.188048,0.27046624,3,KMeans
9.552195,2.7035263,3,KMeans
11.405351,11.569943,2,KMeans
12.560102,0.9785305,2,KMeans
4.4683065,2.35592,1,KMeans
8.313431,10.530138,2,KMeans
9.908528,9.533837,2,KMeans
7.7481804,5.8431826,0,KMeans
12.802649,0.8824324,3,KMeans
9.934393,2.6861331,3,KMeans
12.625843,9.690009,2,KMeans
10.546126,8.837726,0,KMeans
9.706006,-0.852139,3,KMeans
9.927341,5.739397,0,KMeans
10.870909,11.957126,2,KMeans
8.8246765,10.963452,2,KMeans
7.9412775,5.675327,0,KMeans
8.129489,6.9449897,0,KMeans
12.234648,12.045483,2,KMeans
7.749564,6.8667274,0,KMeans
10.711757,3.0263515,3,KMeans
11.351452,6.385764,0,KMeans
8.91761,9.239396,0,KMeans
6.463448,3.0311403,0,KMeans
12.525133,2.0003645,3,KMeans
8.238133,5.8275867,0,KMeans
9.236946,11.553544,2,KMeans
11.1314,0.18883932,3,KMeans
11.549905,1.8016654,3,KMeans
10.076013,10.731032,2,KMeans
7.792062,6.0085416,0,KMeans
9.687095,7.659349,0,KMeans
13.031772,10.122869,2,KMeans
8.013593,5.771832,0,KMeans
9.918234,3.9870315,0,KMeans
11.549985,9.902142,2,KMeans
9.518001,7.632093,0,KMeans
11.543005,-0.060493708,3,KMeans
9.520205,-0.11561403,3,KMeans
8.881566,6.319426,0,KMeans
13.433665,14.068223,2,KMeans
10.497314,0.2966113,3,KMeans
7.8821826,5.298312,0,KMeans
5.042058,2.4957297,1,KMeans
7.653987,9.810823,2,KMeans
9.505246,5.435278,0,KMeans
10.449017,8.875693,0,KMeans
9.001757,1.4309105,3,KMeans
9.676645,4.24387,0,KMeans
11.85739,7.5085917,0,KMeans
12.210496,7.6825476,0,KMeans
11.086904,1.8859155,3,KMeans
10.732361,12.521016,2,KMeans
8.979478,10.836195,2,KMeans
10.390186,6.4616933,0,KMeans
5.805561,2.6804707,1,KMeans
8.140865,10.803658,2,KMeans
10.1212015,4.0336137,0,KMeans
8.51264,0.13518773,3,KMeans
11.211956,1.3398242,3,KMeans
8.423581,5.581825,0,KMeans
8.630101,0.09233786,3,KMeans
11.365665,1.2944902,3,KMeans
12.722905,11.106014,2,KMeans
12.153907,9.816905,2,KMeans
9.729413,2.695067,3,KMeans
9.459521,1.2443082,3,KMeans
8.531355,0.28876173,3,KMeans
6.7594357,9.618144,0,KMeans
8.188103,6.305191,0,KMeans
9.305231,6.2951207,0,KMeans
10.850468,10.247017,2,KMeans
11.988154,1.6610351,3,KMeans
9.680055,7.492481,0,KMeans
9.230459,11.180605,2,KMeans
11.3502655,12.740742,2,KMeans
11.874807,13.3373,2,KMeans
8.148387,9.234078,0,KMeans
11.92329,10.108691,2,KMeans
10.822352,-0.08098928,3,KMeans
9.01648,1.1744821,3,KMeans
11.919485,2.0192454,3,KMeans
10.873193,9.87803,2,KMeans
10.111972,3.7690873,0,KMeans
8.182265,6.232129,0,KMeans
8.845226,6.04849,0,KMeans
8.469182,3.0070589,0,KMeans
11.360667,8.458749,0,KMeans
10.552857,5.3781066,0,KMeans
9.000846,0.42981175,3,KMeans
11.0247345,9.06335,0,KMeans
11.1272745,10.323358,2,KMeans
7.715228,9.162215,0,KMeans
10.109021,7.1262803,0,KMeans
7.419075,8.0117655,0,KMeans
7.3178124,9.956523,2,KMeans
8.559371,-0.06782065,3,KMeans
8.348918,10.902853,2,KMeans
8.884314,5.9318767,0,KMeans
10.078402,5.4889874,0,KMeans
9.210797,1.3589609,3,KMeans
10.657969,8.65688,0,KMeans
6.5813622,9.889217,0,KMeans
7.905713,5.485639,0,KMeans
10.540615,7.512829,0,KMeans
9.013812,2.881849,0,KMeans
10.520633,1.0463908,3,KMeans
7.2120457,8.156265,0,KMeans
11.99208,12.956799,2,KMeans
11.973492,7.4191585,0,KMeans
13.079257,10.041564,2,KMeans
9.403072,7.685254,0,KMeans
8.144514,4.3929973,0,KMeans
11.414,9.54428,2,KMeans
10.1385145,8.11625,0,KMeans
7.9709177,10.36408,2,KMeans
10.32058,2.9755623,3,KMeans
10.193504,8.81935,0,KMeans
13.197947,12.893989,2,KMeans
11.417969,10.766232,2,KMeans
9.542551,1.3697054,3,KMeans
7.5924673,8.702322,0,KMeans
10.125446,0.7451964,3,KMeans
10.326473,0.14463717,3,KMeans
8.755288,1.8630092,3,KMeans
9.229016,10.288189,2,KMeans
10.550406,12.344851,2,KMeans
9.487636,10.13814,2,KMeans
11.175619,2.1538095,3,KMeans
10.945982,10.891365,2,KMeans
8.717884,6.590144,0,KMeans
8.25443,7.0975733,0,KMeans
12.488289,-0.103533044,3,KMeans
9.704595,7.9223614,0,KMeans
12.94985,12.238972,2,KMeans
12.682872,1.5139031,2,KMeans
10.971251,1.2592236,3,KMeans
12.0696745,8.67749,2,KMeans
10.334148,0.34078968,3,KMeans
11.145981,-0.18061163,3,KMeans
11.672147,7.235638,0,KMeans
11.250901,2.496918,3,KMeans
11.514607,7.5378404,0,KMeans
7.279179,7.983234,0,KMeans
10.359679,6.013465,0,KMeans
8.0017395,4.950663,0,KMeans
8.782626,1.2069646,3,KMeans
10.40481,-0.83772475,3,KMeans
12.671266,12.422836,2,KMeans
9.528229,4.720548,0,KMeans
4.3544517,2.3060155,1,KMeans
9.316394,10.187609,2,KMeans
11.098801,12.051851,2,KMeans
11.492188,7.6134243,0,KMeans
10.565708,6.3842807,0,KMeans
8.953487,5.471295,0,KMeans
9.59729,10.959179,2,KMeans
9.564259,-0.31452537,3,KMeans
10.235439,6.3840237,0,KMeans
11.9384165,12.58616,2,KMeans
9.437721,4.041472,0,KMeans
11.254142,11.3763895,2,KMeans
7.938786,9.723675,0,KMeans
10.494211,3.418526,0,KMeans
10.341495,5.521137,0,KMeans
10.49598,2.4659088,3,KMeans
10.756508,0.72767276,3,KMeans
10.456077,0.8573118,3,KMeans
11.4526415,7.4546676,0,KMeans
9.683214,2.8833807,3,KMeans
11.218945,12.555371,2,KMeans
13.280967,11.424791,2,KMeans
10.16317,3.3082488,3,KMeans
7.0260105,9.545186,0,KMeans
8.805926,-0.48379484,3,KMeans
12.005091,3.0824542,3,KMeans
7.97775,9.0439825,0,KMeans
10.90739,4.806268,0,KMeans
9.00027,2.671527,3,KMeans
11.513112,-0.1996824,3,KMeans
11.25631,2.7987578,3,KMeans
10.192978,6.059644,0,KMeans
9.341871,9.952921,2,KMeans
10.507349,2.8857636,3,KMeans
8.9602165,8.801288,0,KMeans
10.533944,11.172242,2,KMeans
7.028845,2.8536532,3,KMeans
13.659535,13.38938,2,KMeans
10.668931,12.247326,2,KMeans
10.505831,9.648825,2,KMeans
7.8714347,10.006586,2,KMeans
9.481199,1.0243467,3,KMeans
7.5583816,8.963992,0,KMeans
11.770888,11.49869,2,KMeans
11.377341,10.453164,2,KMeans
10.2966795,12.067705,2,KMeans
9.25715,9.488472,0,KMeans
11.85831,1.4901597,3,KMeans
12.626469,11.88421,2,KMeans
12.501779,12.8883095,2,KMeans
11.290924,4.6250467,0,KMeans
7.8793583,11.221824,2,KMeans
8.883585,4.010072,0,KMeans
10.198451,4.9285173,0,KMeans
9.055987,5.7130804,0,KMeans
12.746107,-0.47251612,2,KMeans
9.268708,11.608548,2,KMeans
9.152122,1.9053525,3,KMeans
8.935857,9.041805,0,KMeans
4.5346413,2.372537,1,KMeans
10.897133,1.1081442,3,KMeans
10.356514,9.402558,0,KMeans
10.839503,9.865715,2,KMeans
10.252838,1.8514093,3,KMeans
9.406994,4.1444316,0,KMeans
8.135324,10.956249,2,KMeans
7.4240384,3.2806966,0,KMeans
10.47384,2.9403508,3,KMeans
12.407227,1.868203,3,KMeans
9.743057,7.8248982,0,KMeans
11.546905,9.46709,2,KMeans
11.318791,10.575203,2,KMeans
7.202542,3.1222928,0,KMeans
10.084701,5.5546536,0,KMeans
11.169562,-0.44612443,3,KMeans
11.304779,0.29500523,3,KMeans
8.264521,9.249,0,KMeans
8.08497,8.880134,0,KMeans
6.606187,2.930203,0,KMeans
9.418473,9.064272,0,KMeans
13.678572,13.789251,2,KMeans
10.449053,11.559179,2,KMeans
8.948247,2.0460637,3,KMeans
10.244968,7.590381,0,KMeans
12.475514,1.5969402,3,KMeans
10.800156,8.536216,0,KMeans
10.558469,6.700686,0,KMeans
8.72926,2.3527555,3,KMeans
11.37603,-0.6177025,3,KMeans
10.921202,6.776439,0,KMeans
10.613111,1.895129,3,KMeans
12.263732,13.672929,2,KMeans
12.859469,13.864194,2,KMeans
9.851994,9.75377,0,KMeans
7.474724,8.214639,0,KMeans
10.464304,9.615464,2,KMeans
8.720623,1.4714725,3,KMeans
7.7128034,8.460095,0,KMeans
9.896992,6.1444087,0,KMeans
8.619104,4.555582,0,KMeans
9.39746,9.997733,2,KMeans
9.366135,5.1005554,0,KMeans
9.339004,11.832057,2,KMeans
12.702591,2.9166393,2,KMeans
7.712662,8.535406,0,KMeans
10.638444,2.533833,3,KMeans
10.977097,9.881379,2,KMeans
8.981906,6.860444,0,KMeans
12.655287,0.5446171,3,KMeans
10.857646,4.0324364,2,KMeans
10.913708,1.3133019,3,KMeans
10.648102,5.5308533,0,KMeans
9.546549,2.629867,3,KMeans
10.837839,8.088908,0,KMeans
13.3446,12.953173,2,KMeans
10.102688,3.1835465,0,KMeans
11.532366,1.6294867,3,KMeans
10.273525,12.228354,2,KMeans
9.816465,7.4443207,0,KMeans
10.85789,4.767718,0,KMeans
8.850708,2.1098542,3,KMeans
10.292496,5.921512,0,KMeans
9.2994585,10.000884,2,KMeans
9.659481,1.2747017,3,KMeans
9.022749,10.409291,2,KMeans
8.442904,10.533528,2,KMeans
12.661979,11.422528,2,KMeans
11.017443,-0.367025,3,KMeans
8.880523,4.976784,0,KMeans
12.250496,0.79430157,3,KMeans
11.599015,-0.18233751,3,KMeans
12.323011,7.200749,0,KMeans
9.199496,4.3052487,0,KMeans
10.2120905,5.0981994,0,KMeans
10.426758,0.06435361,3,KMeans
9.743636,0.39555404,3,KMeans
9.19426,3.4422686,0,KMeans
12.192942,6.7325196,0,KMeans
12.83035,11.807384,2,KMeans
12.09029,12.665178,2,KMeans
10.910953,6.1049824,0,KMeans
8.80023,5.644611,0,KMeans
10.954742,1.3298272,3,KMeans
10.226985,6.5268545,0,KMeans
10.034279,2.9412172,3,KMeans
8.8918295,7.451474,0,KMeans
11.585894,1.5687816,3,KMeans
11.587408,11.472132,2,KMeans
9.476349,10.521374,2,KMeans
9.918027,3.8353539,0,KMeans
10.170077,10.86675,2,KMeans
8.72227,7.518564,0,KMeans
10.884865,9.512682,2,KMeans
12.221234,12.757327,2,KMeans
10.598015,11.260786,2,KMeans
12.562016,13.453843,2,KMeans
8.471642,10.620642,2,KMeans
10.101651,6.6817994,0,KMeans
11.770317,1.1717039,3,KMeans
10.9051695,7.8859315,0,KMeans
8.259272,5.1531463,0,KMeans
10.316875,5.9241285,0,KMeans
9.832513,5.997753,0,KMeans
9.770005,3.5822582,0,KMeans
9.135347,9.026596,0,KMeans
9.490664,7.645777,0,KMeans
7.9829493,8.795449,0,KMeans
8.55463,-0.7982772,3,KMeans
9.140474,9.755549,2,KMeans
8.778835,11.545813,2,KMeans
10.786235,10.561594,2,KMeans
12.928524,12.35927,2,KMeans
7.8555245,8.072924,0,KMeans
10.453763,6.5780435,0,KMeans
7.8578606,8.3887415,0,KMeans
7.810477,5.4838395,0,KMeans
9.889634,6.6599984,0,KMeans
10.447838,4.0237575,0,KMeans
8.007558,9.432142,0,KMeans
8.21904,5.3638506,0,KMeans
9.266841,7.578679,0,KMeans
7.3436413,8.117742,0,KMeans
9.48204,4.552803,0,KMeans
8.391622,5.7876225,0,KMeans
7.4082856,9.838421,0,KMeans
12.489523,1.8722132,3,KMeans
13.073033,12.992254,2,KMeans
9.938063,2.134817,3,KMeans
11.65157,-0.49243185,3,KMeans
9.541958,2.0437357,3,KMeans
9.520713,9.869575,2,KMeans
9.005233,-0.47806868,3,KMeans
10.39098,5.421065,0,KMeans
9.815277,11.429511,2,KMeans
7.856738,9.77827,2,KMeans
10.858246,9.707885,2,KMeans
5.9996696,2.7795951,1,KMeans
10.4436865,3.2090757,3,KMeans
11.124793,11.848951,2,KMeans
7.8792987,5.5686283,0,KMeans
12.158939,11.083146,2,KMeans
5.695227,2.6053305,1,KMeans
10.683312,5.38827,0,KMeans
11.382826,0.5735326,3,KMeans
11.457753,10.722342,2,KMeans
10.236984,11.714767,2,KMeans
10.206479,11.634726,2,KMeans
9.249067,3.2805262,0,KMeans
8.2579975,4.4666195,0,KMeans
6.472155,2.9263506,2,KMeans
13.430517,13.057587,2,KMeans
9.736386,10.775136,2,KMeans
10.74547,4.6675005,0,KMeans
10.87334,4.521964,0,KMeans
9.776636,6.281399,0,KMeans
