oa21,pcds,lat,long,imd,cluster
E00003650,BR6 7HX,51.336267,0.053654,14131,2
E00003650,BR6 7HY,51.336575,0.053538,14131,2
E00003650,BR6 7HZ,51.336559,0.053968,14131,2
E00003650,BR6 7JJ,51.332224,0.050875,14131,2
E00003650,BR6 7JP,51.335575,0.053163,14131,2
E00003650,BR6 7JQ,51.340161,0.052119,14131,2
E00003650,BR6 7JR,51.335513,0.053649,14131,2
E00003650,BR6 7JS,51.335587,0.052503,14131,2
E00003650,BR6 7JT,51.324537,0.054378,14131,2
E00003650,BR6 7JU,51.32339,0.05516,14131,2
E00003650,BR6 7JX,51.323976,0.055573,14131,2
E00003650,BR6 7JY,51.325208,0.055126,14131,2
E00003650,BR6 7JZ,51.324177,0.055381,14131,2
E00003650,BR6 7LA,51.322368,0.058085,14131,2
E00003650,BR6 7LB,51.331222,0.046968,14131,2
E00003650,BR6 7LD,51.333787,0.04068,14131,2
E00003650,BR6 7LG,51.326319,0.062539,14131,2
E00003650,BR6 7LH,51.326496,0.064155,14131,2
E00003650,BR6 7LJ,51.322938,0.052211,14131,2
E00003650,BR6 7LN,51.321138,0.050768,14131,2
E00003650,BR6 7LQ,51.325863,0.062849,14131,2
E00003650,BR6 7US,51.33666,0.053844,14131,2
E00003650,BR6 7UT,51.336204,0.053694,14131,2
E00003651,TN14 7NQ,51.307969,0.079479,21419,2
E00003651,TN14 7NY,51.300229,0.085871,21419,2
E00003651,TN14 7NZ,51.305825,0.082252,21419,2
E00003651,TN14 7QA,51.314816,0.074766,21419,2
E00003651,TN14 7QB,51.317688,0.074078,21419,2
E00003651,TN14 7QD,51.312681,0.076966,21419,2
E00003651,TN14 7QE,51.309133,0.080263,21419,2
E00003651,TN14 7QF,51.319986,0.072287,21419,2
E00003651,TN14 7QG,51.317298,0.080834,21419,2
E00003651,TN14 7QH,51.313278,0.071683,21419,2
E00003651,TN14 7QJ,51.322406,0.069181,21419,2
E00003651,TN14 7QL,51.320788,0.071146,21419,2
E00003651,TN14 7QQ,51.317341,0.074837,21419,2
E00003651,TN14 7QR,51.321235,0.070807,21419,2
E00003651,TN16 2HT,51.309074,0.071465,21419,2
E00003651,TN16 2JD,51.297705,0.085728,21419,2
E00003651,TN16 2JE,51.296335,0.085896,21419,2
E00003653,TN16 3AB,51.320271,0.059684,14131,2
E00003653,TN16 3AF,51.317342,0.062079,14131,2
E00003653,TN16 3AG,51.318733,0.064337,14131,2
E00003653,TN16 3AH,51.314946,0.062273,14131,2
E00003653,TN16 3AL,51.313359,0.063565,14131,2
E00003653,TN16 3AN,51.313872,0.063043,14131,2
E00003653,TN16 3AP,51.313546,0.063659,14131,2
E00003653,TN16 3AR,51.314387,0.063439,14131,2
E00003653,TN16 3AS,51.313871,0.064105,14131,2
E00003654,TN16 3AA,51.317949,0.059265,21419,0
E00003654,TN16 3AD,51.316227,0.059001,21419,0
E00003654,TN16 3AE,51.315675,0.059708,21419,0
E00003654,TN16 3AJ,51.31103,0.062528,21419,0
E00003654,TN16 3AT,51.313157,0.064819,21419,0
E00003654,TN16 3AU,51.314945,0.045455,21419,0
E00003654,TN16 3AW,51.312849,0.061878,21419,0
E00003654,TN16 3AX,51.314861,0.052296,21419,0
E00003654,TN16 3EY,51.312907,0.063703,21419,0
E00003654,TN16 3EZ,51.312884,0.063945,21419,0
E00003654,TN16 3FN,51.310973,0.061162,21419,0
E00003654,TN16 3JF,51.306835,0.045826,21419,0
E00003654,TN16 3JJ,51.307136,0.045122,21419,0
E00003654,TN16 3SD,51.315718,0.041858,21419,0
E00003654,TN16 3ST,51.31612,0.040484,21419,0
E00003655,TN16 2HN,51.301737,0.051969,21419,2
E00003655,TN16 2HP,51.299449,0.05264,21419,2
E00003655,TN16 2HR,51.298661,0.060668,21419,2
E00003655,TN16 2HS,51.303174,0.063825,21419,2
E00003655,TN16 2HU,51.294791,0.073576,21419,2
E00003655,TN16 2HW,51.295144,0.054056,21419,2
E00003655,TN16 2HX,51.293938,0.061819,21419,2
E00003655,TN16 2HY,51.293401,0.073858,21419,2
E00003655,TN16 2JA,51.29773,0.076721,21419,2
E00003655,TN16 2JB,51.296092,0.08336,21419,2
E00003655,TN16 2LY,51.30057,0.044112,21419,2
E00003655,TN16 2LZ,51.30057,0.044112,21419,2
E00003655,TN16 2NS,51.298898,0.044612,21419,2
E00003656,TN16 2HL,51.304198,0.05007,21419,2
E00003656,TN16 3HH,51.305061,0.042361,21419,2
E00003656,TN16 3HJ,51.304012,0.043218,21419,2
E00003656,TN16 3HL,51.306855,0.041608,21419,2
E00003656,TN16 3HN,51.306248,0.041351,21419,2
E00003656,TN16 3HQ,51.30549,0.042509,21419,2
E00003656,TN16 3HT,51.303969,0.044162,21419,2
E00003656,TN16 3HU,51.303647,0.045067,21419,2
E00003656,TN16 3HY,51.30414,0.045706,21419,2
E00003656,TN16 3JA,51.304569,0.048895,21419,2
E00003656,TN16 3JB,51.305765,0.047371,21419,2
E00003656,TN16 3JE,51.306109,0.047758,21419,2
E00003656,TN16 3JH,51.307275,0.042803,21419,2
E00003657,BR6 7DR,51.356504,0.085554,22952,2
E00003657,BR6 7EU,51.356975,0.083378,22952,2
E00003657,BR6 7EX,51.356341,0.083608,22952,2
E00003657,BR6 7EY,51.354867,0.084604,22952,2
E00003657,BR6 7HB,51.356282,0.085415,22952,2
E00003657,BR6 7HD,51.355282,0.086045,22952,2
E00003657,BR6 7HE,51.356327,0.084914,22952,2
E00003657,BR6 7HF,51.357043,0.084617,22952,2
E00003657,BR6 7XQ,51.35675,0.08288,22952,2
E00003657,BR6 7ZA,51.35675,0.08288,22952,2
E00003657,BR6 7ZP,51.35675,0.08288,22952,2
E00003657,BR6 7ZR,51.35675,0.08288,22952,2
E00003657,BR6 7ZS,51.35675,0.08288,22952,2
E00003657,BR6 7ZT,51.35675,0.08288,22952,2
E00003657,BR6 7ZZ,51.35675,0.08288,22952,2
E00003658,BR6 6BN,51.350632,0.086651,22952,2
E00003658,BR6 6BT,51.350288,0.088187,22952,2
E00003658,BR6 6BW,51.349684,0.08727,22952,2
E00003658,BR6 6BX,51.34856,0.085739,22952,2
E00003658,BR6 6BY,51.345948,0.08295,22952,2
E00003658,BR6 6BZ,51.349051,0.085934,22952,2
E00003658,BR6 7EZ,51.354714,0.0851,22952,2
E00003658,BR6 7FB,51.348642,0.088327,22952,2
E00003658,BR6 7LP,51.349467,0.088337,22952,2
E00003658,BR6 7LR,51.348959,0.088572,22952,2
E00003658,BR6 7LW,51.349259,0.087925,22952,2
E00003659,BR6 7AE,51.364426,0.06224,28683,0
E00003659,BR6 7AF,51.363375,0.062193,28683,0
E00003659,BR6 7AP,51.364228,0.06328,28683,0
E00003659,BR6 7AW,51.364998,0.061461,28683,0
E00003660,BR6 7UD,51.362774,0.069219,7689,3
E00003660,BR6 7UE,51.363201,0.069999,7689,3
E00003660,BR6 7UH,51.363299,0.06907,7689,3
E00003660,BR6 7UJ,51.361958,0.069139,7689,3
E00003661,BR6 7UF,51.362274,0.071078,7689,3
E00003661,BR6 7UL,51.363159,0.070845,7689,3
E00003661,BR6 7UP,51.362477,0.070283,7689,3
E00003661,BR6 7UR,51.362524,0.071707,7689,3
E00003662,BR6 7BJ,51.360851,0.071732,26565,0
E00003662,BR6 7DE,51.359691,0.071177,26565,0
E00003662,BR6 7DF,51.361002,0.070302,26565,0
E00003662,BR6 7EA,51.360252,0.073041,26565,0
E00003662,BR6 7ED,51.361146,0.072837,26565,0
E00003662,BR6 7EG,51.361513,0.07192,26565,0
E00003662,BR6 7TB,51.360806,0.071199,26565,0
E00003662,BR6 7TF,51.360345,0.072356,26565,0
E00003663,BR6 8DB,51.379227,0.081126,27768,0
E00003663,BR6 8DD,51.377982,0.08193,27768,0
E00003663,BR6 8DG,51.378562,0.081614,27768,0
E00003663,BR6 8DL,51.377856,0.080389,27768,0
E00003663,BR6 8DQ,51.378225,0.080377,27768,0
E00003663,BR6 8DS,51.378075,0.081287,27768,0
E00003664,BR6 8BY,51.377669,0.079777,30441,0
E00003664,BR6 8BZ,51.376909,0.078492,30441,0
E00003664,BR6 8DE,51.376551,0.079942,30441,0
E00003664,BR6 8DN,51.377081,0.078917,30441,0
E00003664,BR6 8DP,51.377097,0.079535,30441,0
E00003664,BR6 8DR,51.378093,0.079164,30441,0
E00003664,BR6 8DW,51.376495,0.079048,30441,0
E00003665,BR6 8EY,51.369998,0.059933,30572,2
E00003665,BR6 8FA,51.372627,0.056759,30572,2
E00003665,BR6 8LH,51.370441,0.05774,30572,2
E00003665,BR6 8LS,51.373277,0.058557,30572,2
E00003665,BR6 8LW,51.368705,0.055708,30572,2
E00003665,BR6 8LY,51.372267,0.058224,30572,2
E00003665,BR6 8LZ,51.372274,0.059374,30572,2
E00003665,BR6 8NR,51.367987,0.05717,30572,2
E00003665,BR6 8NW,51.368247,0.056693,30572,2
E00003665,BR6 8PL,51.371375,0.058816,30572,2
E00003665,BR6 8QD,51.370509,0.059984,30572,2
E00003666,BR6 0SU,51.372622,0.088988,27768,0
E00003666,BR6 8AA,51.371955,0.088052,27768,0
E00003666,BR6 8AB,51.372421,0.088634,27768,0
E00003666,BR6 8AE,51.372441,0.08602,27768,0
E00003666,BR6 8AF,51.37288,0.085161,27768,0
E00003666,BR6 8PR,51.374438,0.086022,27768,0
E00003666,BR6 8QE,51.373005,0.087236,27768,0
E00003666,BR6 8QH,51.372673,0.086117,27768,0
E00003666,BR6 8QS,51.372673,0.086117,27768,0
E00003666,BR6 8QU,51.372673,0.086117,27768,0
E00003666,BR6 8QW,51.372673,0.086117,27768,0
E00003666,BR6 8ZG,51.372673,0.086117,27768,0
E00003666,BR6 8ZP,51.372673,0.086117,27768,0
E00003666,BR6 9RQ,51.371753,0.086765,27768,0
E00003667,BR6 8LJ,51.370511,0.051192,30572,0
E00003667,BR6 8LL,51.370669,0.052993,30572,0
E00003667,BR6 8LN,51.368958,0.055116,30572,0
E00003667,BR6 8LP,51.369471,0.054564,30572,0
E00003667,BR6 8LR,51.370033,0.054317,30572,0
E00003667,BR6 8LX,51.368314,0.052358,30572,0
E00003667,BR6 8NL,51.366703,0.05454,30572,0
E00003667,BR6 8NN,51.367381,0.054857,30572,0
E00003667,BR6 8NP,51.367435,0.056341,30572,0
E00003667,BR6 8NX,51.367278,0.056061,30572,0
E00003667,BR6 8NZ,51.36607,0.055202,30572,0
E00003667,BR6 8PS,51.366677,0.052873,30572,0
E00003667,BR6 8PW,51.36701,0.054928,30572,0
E00003667,BR8 6NP,51.366941,0.05425,30572,0
E00003668,BR6 9PN,51.370339,0.087864,32014,0
E00003668,BR6 9PW,51.369288,0.086308,32014,0
E00003668,BR6 9QY,51.369073,0.087289,32014,0
E00003668,BR6 9QZ,51.37042,0.089376,32014,0
E00003668,BR6 9RD,51.370076,0.086487,32014,0
E00003668,BR6 9TD,51.369144,0.084403,32014,0
E00003669,BR6 8ES,51.371094,0.060988,30572,2
E00003669,BR6 8EW,51.367905,0.065498,30572,2
E00003669,BR6 8EZ,51.369739,0.060812,30572,2
E00003669,BR6 8FB,51.370409,0.061589,30572,2
E00003669,BR6 8HB,51.369403,0.062018,30572,2
E00003669,BR6 8HD,51.368932,0.061192,30572,2
E00003669,BR6 8HF,51.36876,0.063311,30572,2
E00003669,BR6 8NU,51.368118,0.058426,30572,2
E00003669,BR6 8QA,51.370169,0.062022,30572,2
E00003669,BR6 8QJ,51.370187,0.061924,30572,2
E00003669,BR6 8QL,51.370187,0.061924,30572,2
E00003670,BR6 7AA,51.366728,0.060763,28683,0
E00003670,BR6 7AB,51.365091,0.059741,28683,0
E00003670,BR6 7AJ,51.363558,0.059443,28683,0
E00003670,BR6 7AR,51.365356,0.063057,28683,0
E00003670,BR6 7FD,51.363959,0.059159,28683,0
E00003670,BR6 7GN,51.366636,0.06093,28683,0
E00003670,BR6 7HS,51.364668,0.059836,28683,0
E00003670,BR6 8ER,51.365842,0.063553,28683,0
E00003670,BR6 8ND,51.366243,0.059146,28683,0
E00003670,BR6 8NH,51.363027,0.055914,28683,0
E00003670,BR6 8NS,51.363856,0.055807,28683,0
E00003670,BR6 8NY,51.366071,0.056668,28683,0
E00003670,BR6 8PJ,51.364385,0.057943,28683,0
E00003670,BR6 8RE,51.36507,0.05579,28683,0
E00003671,BR6 9RS,51.368547,0.081447,32014,0
E00003671,BR6 9RT,51.368245,0.081778,32014,0
E00003671,BR6 9RU,51.367773,0.081986,32014,0
E00003671,BR6 9RW,51.368907,0.080414,32014,0
E00003671,BR6 9RZ,51.36748,0.080766,32014,0
E00003672,BR6 8AU,51.368938,0.075646,31058,2
E00003672,BR6 9RH,51.366593,0.079059,31058,2
E00003672,BR6 9RY,51.367301,0.080226,31058,2
E00003672,BR6 9SB,51.367205,0.078053,31058,2
E00003672,BR6 9SD,51.366185,0.080262,31058,2
E00003672,BR6 9SU,51.367523,0.076846,31058,2
E00003673,BR6 9PP,51.367799,0.084559,32014,0
E00003673,BR6 9PR,51.367531,0.083455,32014,0
E00003673,BR6 9PS,51.366351,0.082583,32014,0
E00003673,BR6 9PT,51.366114,0.08125,32014,0
E00003673,BR6 9RP,51.368951,0.083031,32014,0
E00003673,BR6 9RX,51.367736,0.082574,32014,0
E00003674,BR6 7UA,51.364338,0.070295,7689,3
E00003674,BR6 7UB,51.364368,0.069104,7689,3
E00003674,BR6 7UG,51.363589,0.069414,7689,3
E00003674,BR6 7UN,51.363658,0.071643,7689,3
E00003674,BR6 7UQ,51.363889,0.066698,7689,3
E00003674,BR6 7UW,51.364361,0.066432,7689,3
E00003674,BR6 7WE,51.364418,0.066793,7689,3
E00003675,BR6 7AD,51.363074,0.058372,28683,2
E00003675,BR6 7AN,51.36363,0.059977,28683,2
E00003675,BR6 8NB,51.36359,0.05762,28683,2
E00003675,BR6 8NE,51.363966,0.057206,28683,2
E00003675,BR6 8PQ,51.364793,0.057257,28683,2
E00003676,BR6 7AS,51.361332,0.064313,28683,0
E00003676,BR6 7BQ,51.359966,0.0653,28683,0
E00003676,BR6 7FG,51.363626,0.064371,28683,0
E00003676,BR6 7FH,51.364042,0.065238,28683,0
E00003676,BR6 7FJ,51.363577,0.064068,28683,0
E00003676,BR6 7FL,51.363549,0.065158,28683,0
E00003676,BR6 7FN,51.362565,0.064381,28683,0
E00003676,BR6 7TJ,51.36369,0.067795,28683,0
E00003676,BR6 7TL,51.362919,0.066137,28683,0
E00003676,BR6 7TN,51.362209,0.067613,28683,0
E00003676,BR6 7TW,51.362347,0.067461,28683,0
E00003676,BR6 7WD,51.362918,0.065691,28683,0
E00003676,BR6 7WF,51.363427,0.06435,28683,0
E00003676,BR6 7WG,51.364072,0.064996,28683,0
E00003676,BR6 7WH,51.362774,0.064148,28683,0
E00003676,BR6 7ZL,51.362739,0.064606,28683,0
E00003677,BR6 7BZ,51.360259,0.068574,7689,2
E00003677,BR6 7DG,51.36001,0.069439,7689,2
E00003677,BR6 7DQ,51.360329,0.067658,7689,2
E00003677,BR6 7TE,51.361549,0.068316,7689,2
E00003677,BR6 7TS,51.3631,0.068601,7689,2
E00003677,BR6 7TT,51.362564,0.068434,7689,2
E00003678,BR6 7DJ,51.363044,0.074833,26565,0
E00003678,BR6 7DL,51.362711,0.073296,26565,0
E00003678,BR6 7DZ,51.360926,0.074048,26565,0
E00003678,BR6 7EB,51.361573,0.073589,26565,0
E00003678,BR6 9NN,51.363402,0.07949,26565,0
E00003678,BR6 9NP,51.364579,0.08108,26565,0
E00003678,BR6 9NW,51.363712,0.078742,26565,0
E00003678,BR6 9PH,51.364748,0.079148,26565,0
E00003678,BR6 9PU,51.364468,0.079696,26565,0
E00003679,BR6 7AG,51.362365,0.06288,28683,0
E00003679,BR6 7AH,51.362634,0.060364,28683,0
E00003679,BR6 7AL,51.362917,0.061123,28683,0
E00003679,BR6 7AQ,51.361895,0.062514,28683,0
E00003679,BR6 7BF,51.363666,0.061502,28683,0
E00003679,BR6 7BH,51.361972,0.061699,28683,0
E00003679,BR6 7BN,51.361351,0.063236,28683,0
E00003679,BR6 7BS,51.362061,0.060322,28683,0
E00003679,BR6 7BT,51.361506,0.062208,28683,0
E00003679,BR6 7BU,51.360139,0.059647,28683,0
E00003679,BR6 7BW,51.361905,0.060905,28683,0
E00003679,BR6 7HH,51.354763,0.056894,28683,0
E00003679,BR6 7TU,51.361461,0.062092,28683,0
E00003679,BR6 7TX,51.361423,0.061185,28683,0
E00003679,BR6 7TY,51.361423,0.061185,28683,0
E00003680,BR6 7DP,51.361426,0.077346,26565,2
E00003680,BR6 7DS,51.360647,0.077124,26565,2
E00003680,BR6 7DU,51.361925,0.075027,26565,2
E00003680,BR6 7DX,51.362026,0.075922,26565,2
E00003680,BR6 7DY,51.361557,0.074493,26565,2
E00003680,BR6 7EN,51.360904,0.078888,26565,2
E00003680,BR6 7EP,51.360244,0.078039,26565,2
E00003680,BR6 7TG,51.359892,0.078627,26565,2
E00003681,BR6 7AT,51.361332,0.065361,7689,3
E00003681,BR6 7AU,51.361325,0.066351,7689,3
E00003681,BR6 7BD,51.359873,0.067005,7689,3
E00003681,BR6 7BE,51.36039,0.066741,7689,3
E00003681,BR6 7BP,51.359956,0.065874,7689,3
E00003681,BR6 7DH,51.360476,0.066946,7689,3
E00003681,BR6 7TR,51.361347,0.065491,7689,3
E00003681,BR6 7WA,51.362107,0.066258,7689,3
E00003681,BR6 7WB,51.361981,0.065261,7689,3
E00003682,BR6 7AY,51.359279,0.073112,26565,2
E00003682,BR6 7DN,51.360441,0.074529,26565,2
E00003682,BR6 7DT,51.360486,0.075537,26565,2
E00003682,BR6 7DW,51.360755,0.075606,26565,2
E00003682,BR6 7EE,51.359583,0.075237,26565,2
E00003682,BR6 7EF,51.359668,0.076548,26565,2
E00003682,BR6 7EQ,51.359051,0.073905,26565,2
E00003682,BR6 7LL,51.360124,0.075678,26565,2
E00003683,BR6 7EH,51.358928,0.080781,26565,2
E00003683,BR6 7EJ,51.35923,0.082992,26565,2
E00003683,BR6 7EL,51.359562,0.080005,26565,2
E00003683,BR6 7ER,51.358784,0.083776,26565,2
E00003683,BR6 7ES,51.358407,0.083759,26565,2
E00003683,BR6 7ET,51.358475,0.08448,26565,2
E00003683,BR6 7EW,51.359974,0.081101,26565,2
E00003683,BR6 7TQ,51.359293,0.07791,26565,2
E00003684,BR6 7AZ,51.35971,0.072756,26565,0
E00003684,BR6 7BA,51.359059,0.069869,26565,0
E00003684,BR6 7BB,51.359801,0.068609,26565,0
E00003684,BR6 7BG,51.358988,0.070857,26565,0
E00003684,BR6 7BL,51.35892,0.066962,26565,0
E00003684,BR6 7BX,51.3595,0.070795,26565,0
E00003684,BR6 7BY,51.360334,0.070402,26565,0
E00003684,BR6 7DA,51.358617,0.070927,26565,0
E00003684,BR6 7DB,51.359035,0.071778,26565,0
E00003684,BR6 7DD,51.359449,0.071152,26565,0
E00003684,BR6 7GB,51.359096,0.065663,26565,0
E00003684,BR6 7ND,51.359079,0.065619,26565,0
E00003684,BR6 7TP,51.360384,0.071654,26565,0
E00003685,BR5 1HD,51.378743,0.079035,27768,0
E00003685,BR5 1SH,51.380154,0.081125,27768,0
E00003685,BR6 8DT,51.379354,0.082627,27768,0
E00003685,BR6 8PA,51.379678,0.08211,27768,0
E00003685,BR6 8PB,51.379334,0.080212,27768,0
E00003685,BR6 8QB,51.379266,0.07949,27768,0
E00003685,BR6 8QN,51.37909,0.079223,27768,0
E00003685,BR6 8QP,51.37909,0.079223,27768,0
E00003685,BR6 8QR,51.37909,0.079223,27768,0
E00003685,BR6 8SA,51.37909,0.079223,27768,0
E00003685,BR6 8SB,51.37909,0.079223,27768,0
E00003686,BR5 1RX,51.374568,0.073084,29304,2
E00003686,BR6 8JP,51.37386,0.068354,29304,2
E00003686,BR6 8JS,51.377161,0.065255,29304,2
E00003686,BR6 8JT,51.375762,0.067074,29304,2
E00003686,BR6 8JU,51.375987,0.067559,29304,2
E00003686,BR6 8JX,51.375391,0.069773,29304,2
E00003687,BR6 8BF,51.378314,0.083427,27768,2
E00003687,BR6 8BJ,51.378065,0.08379,27768,2
E00003687,BR6 8BN,51.376618,0.084241,27768,2
E00003687,BR6 8BT,51.373674,0.084941,27768,2
E00003687,BR6 8BU,51.374905,0.084508,27768,2
E00003687,BR6 8BX,51.375314,0.08526,27768,2
E00003688,BR5 1FB,51.37737,0.074834,30441,2
E00003688,BR5 1HN,51.376534,0.074797,30441,2
E00003688,BR5 1RY,51.377472,0.074652,30441,2
E00003688,BR5 1RZ,51.377851,0.075057,30441,2
E00003689,BR6 8AZ,51.376233,0.082126,27768,0
E00003689,BR6 8BE,51.375781,0.079706,27768,0
E00003689,BR6 8DA,51.377561,0.081295,27768,0
E00003689,BR6 8DF,51.376707,0.080782,27768,0
E00003689,BR6 8DH,51.377581,0.081698,27768,0
E00003689,BR6 8DJ,51.376913,0.081323,27768,0
E00003690,BR6 8BA,51.376169,0.082669,27768,2
E00003690,BR6 8BL,51.37767,0.082723,27768,2
E00003690,BR6 8BP,51.374375,0.08345,27768,2
E00003690,BR6 8BS,51.374738,0.082817,27768,2
E00003690,BR6 8BW,51.376172,0.083531,27768,2
E00003690,BR6 8QF,51.376318,0.083409,27768,2
E00003690,BR6 8RA,51.378128,0.082758,27768,2
E00003691,BR5 1HE,51.375904,0.073303,30441,0
E00003691,BR5 1HF,51.376213,0.073717,30441,0
E00003691,BR5 1HG,51.374788,0.073856,30441,0
E00003691,BR5 1HH,51.37456,0.075639,30441,0
E00003691,BR5 1HJ,51.376611,0.076553,30441,0
E00003691,BR5 1HQ,51.375271,0.073518,30441,0
E00003691,BR5 1HW,51.377054,0.07334,30441,0
E00003692,BR5 1FA,51.374933,0.077395,30441,2
E00003692,BR6 8AY,51.374267,0.081419,30441,2
E00003692,BR6 8BB,51.3747,0.080864,30441,2
E00003692,BR6 8BD,51.374861,0.079362,30441,2
E00003692,BR6 8BG,51.375419,0.079862,30441,2
E00003692,BR6 8BH,51.374287,0.078761,30441,2
E00003692,BR6 8BQ,51.374505,0.079677,30441,2
E00003692,BR6 8HY,51.373047,0.08178,30441,2
E00003693,BR6 8JN,51.375127,0.065867,29304,2
E00003693,BR6 8JR,51.373884,0.06706,29304,2
E00003693,BR6 8JW,51.375419,0.066628,29304,2
E00003693,BR6 8JZ,51.373221,0.063813,29304,2
E00003693,BR6 8LA,51.373303,0.064765,29304,2
E00003693,BR6 8LB,51.373054,0.064582,29304,2
E00003693,BR6 8LD,51.374405,0.064987,29304,2
E00003693,BR6 8LE,51.373385,0.066249,29304,2
E00003693,BR6 8LF,51.374571,0.066302,29304,2
E00003694,BR5 1RS,51.373837,0.070163,29304,0
E00003694,BR5 1RT,51.374214,0.072263,29304,0
E00003694,BR5 1RU,51.373659,0.072667,29304,0
E00003695,BR6 8ET,51.37122,0.059555,30572,2
E00003695,BR6 8EU,51.371774,0.060659,30572,2
E00003695,BR6 8JY,51.373008,0.063143,30572,2
E00003695,BR6 8LG,51.374644,0.063159,30572,2
E00003695,BR6 8LQ,51.373867,0.061859,30572,2
E00003695,BR6 8LT,51.374523,0.059834,30572,2
E00003695,BR6 8LU,51.372531,0.062717,30572,2
E00003696,BR5 1FF,51.373519,0.075535,30441,2
E00003696,BR5 1HL,51.375357,0.076755,30441,2
E00003696,BR6 8AN,51.371877,0.077761,30441,2
E00003696,BR6 8AW,51.371772,0.07711,30441,2
E00003696,BR6 8HX,51.372729,0.079941,30441,2
E00003696,BR6 8HZ,51.373499,0.078582,30441,2
E00003696,BR6 8JA,51.373031,0.077584,30441,2
E00003696,BR6 8JD,51.373577,0.074776,30441,2
E00003697,BR6 8AG,51.370501,0.079768,31058,2
E00003697,BR6 8AH,51.371925,0.08012,31058,2
E00003697,BR6 8AJ,51.371771,0.078691,31058,2
E00003697,BR6 8AP,51.372247,0.081241,31058,2
E00003697,BR6 8AX,51.369959,0.079399,31058,2
E00003697,BR6 9RN,51.369078,0.079919,31058,2
E00003698,BR6 8DU,51.372097,0.07395,31058,2
E00003698,BR6 8EB,51.370777,0.07435,31058,2
E00003698,BR6 8ED,51.372111,0.075229,31058,2
E00003698,BR6 8JB,51.373104,0.073492,31058,2
E00003699,BR6 8AL,51.371354,0.080884,32014,2
E00003699,BR6 8AQ,51.371021,0.081918,32014,2
E00003699,BR6 8AR,51.371796,0.082858,32014,2
E00003699,BR6 8HU,51.372623,0.081861,32014,2
E00003699,BR6 9RJ,51.371321,0.084259,32014,2
E00003699,BR6 9RL,51.371061,0.083199,32014,2
E00003700,BR6 8EX,51.371164,0.065256,29304,2
E00003700,BR6 8HH,51.370483,0.065642,29304,2
E00003700,BR6 8HL,51.371392,0.067149,29304,2
E00003700,BR6 8HS,51.371939,0.068669,29304,2
E00003700,BR6 8JF,51.37122,0.064542,29304,2
E00003700,BR6 8JG,51.372734,0.066505,29304,2
E00003700,BR6 8PN,51.372013,0.067509,29304,2
E00003701,BR6 8DY,51.369988,0.072734,29304,0
E00003701,BR6 8DZ,51.370265,0.071812,29304,0
E00003701,BR6 8EA,51.370193,0.073416,29304,0
E00003701,BR6 8JE,51.372894,0.068121,29304,0
E00003701,BR6 8JH,51.372276,0.071472,29304,0
E00003701,BR6 8JJ,51.371832,0.071179,29304,0
E00003701,BR6 8JL,51.372138,0.072155,29304,0
E00003701,BR6 8PT,51.373168,0.068854,29304,0
E00003701,BR6 8QT,51.372267,0.071457,29304,0
E00003701,BR6 8UA,51.372267,0.071457,29304,0
E00003701,BR6 8UB,51.372267,0.071457,29304,0
E00003701,BR6 8UD,51.372267,0.071457,29304,0
E00003701,BR6 8UE,51.372267,0.071457,29304,0
E00003701,BR6 8UG,51.372276,0.071472,29304,0
E00003701,BR6 8UH,51.372276,0.071472,29304,0
E00003701,BR6 8ZJ,51.372276,0.071472,29304,0
E00003701,BR6 8ZN,51.372276,0.071472,29304,0
E00003701,BR6 8ZR,51.372276,0.071472,29304,0
E00003701,BR6 8ZS,51.372276,0.071472,29304,0
E00003701,BR6 8ZT,51.372276,0.071472,29304,0
E00003701,BR6 8ZU,51.372276,0.071472,29304,0
E00003701,BR6 8ZX,51.372276,0.071472,29304,0
E00003701,BR6 8ZY,51.372276,0.071472,29304,0
E00003702,BR6 8AS,51.37055,0.078578,31058,2
E00003702,BR6 8AT,51.369483,0.077854,31058,2
E00003702,BR6 8DX,51.369951,0.076855,31058,2
E00003702,BR6 8EE,51.371152,0.077082,31058,2
E00003702,BR6 8EF,51.371029,0.076401,31058,2
E00003702,BR6 8EG,51.370522,0.075574,31058,2
E00003702,BR6 8EQ,51.370156,0.075399,31058,2
E00003703,BR6 9RB,51.369933,0.084412,32014,2
E00003703,BR6 9RE,51.370738,0.08669,32014,2
E00003703,BR6 9RF,51.370687,0.084503,32014,2
E00003703,BR6 9RG,51.371238,0.085908,32014,2
E00003703,BR6 9RR,51.369453,0.083111,32014,2
E00003703,BR6 9TE,51.369495,0.083788,32014,2
E00003704,BR6 8HA,51.369729,0.062519,30572,2
E00003704,BR6 8HE,51.369086,0.063784,30572,2
E00003704,BR6 8HG,51.369937,0.063477,30572,2
E00003704,BR6 8HQ,51.369399,0.065308,30572,2
E00003704,BR6 8JQ,51.371485,0.063821,30572,2
E00003704,BR6 8PP,51.371153,0.062339,30572,2
E00003705,BR6 8EH,51.368619,0.073431,31058,2
E00003705,BR6 8EJ,51.369141,0.072322,31058,2
E00003705,BR6 8EL,51.368759,0.068469,31058,2
E00003705,BR6 8NA,51.369638,0.071753,31058,2
E00003705,BR6 8PD,51.367508,0.071558,31058,2
E00003705,BR6 8PE,51.368871,0.071318,31058,2
E00003705,BR6 8PF,51.368099,0.071729,31058,2
E00003705,BR6 8PG,51.369011,0.069988,31058,2
E00003705,BR6 8PH,51.368272,0.07007,31058,2
