umap_x,umap_y,cluster,confidence,entropy,model
10.598635,0.93168837,2,0.9847450975612002,0.07938478860938772,Hybrid_GMM
9.263051,5.8842607,0,0.9925355249694019,0.05095254888686649,Hybrid_GMM
11.280001,7.315528,0,0.9823335627156405,0.10772414709045895,Hybrid_GMM
9.359548,5.585637,0,0.9701471032269467,0.16219114344016966,Hybrid_GMM
10.207893,7.765603,3,0.9470151513592422,0.21306484199968329,Hybrid_GMM
10.69734,3.707304,2,0.6416688209097612,0.6634380408896399,Hybrid_GMM
9.0491085,2.4868956,2,0.9857785698759516,0.07462259280049088,Hybrid_GMM
13.764248,6.157108,2,0.9188282064550746,0.29909109970539377,Hybrid_GMM
8.929718,7.37182,0,0.6947819315421253,0.6572975329233859,Hybrid_GMM
11.798681,-0.18890244,2,0.9819729665959673,0.09029960041824096,Hybrid_GMM
6.3958077,6.3280582,3,0.9999816056261875,0.00022165219454055172,Hybrid_GMM
7.9581633,2.2029288,0,0.9998126573108905,0.0019277004301276497,Hybrid_GMM
8.063009,7.484924,0,0.9423597336766105,0.2223578942574694,Hybrid_GMM
13.239702,4.2192407,2,0.9207417576642649,0.28319930250854236,Hybrid_GMM
7.174387,6.7634506,3,0.9287185708977844,0.257959952912353,Hybrid_GMM
9.762551,0.5087136,2,0.9968943764685074,0.021049699379717474,Hybrid_GMM
12.542699,2.1508105,2,0.9293145046810785,0.2571111404619997,Hybrid_GMM
11.35827,-0.25052488,2,0.9962182506147628,0.024888809423083403,Hybrid_GMM
6.5612693,3.9843636,0,0.9963981796689384,0.023913261125514913,Hybrid_GMM
9.680221,5.883347,0,0.835431856790861,0.46665291049869656,Hybrid_GMM
8.136051,1.5447859,2,0.9989554134753516,0.008214226342995084,Hybrid_GMM
10.558729,6.0274878,0,0.8894577364026459,0.4261062672723937,Hybrid_GMM
12.859598,4.157712,2,0.669614881252697,0.6533099029531095,Hybrid_GMM
11.536689,5.9675946,0,0.8671288860721122,0.40067872500823265,Hybrid_GMM
8.599103,1.4295491,2,0.9952888539046906,0.029942732590004278,Hybrid_GMM
7.2514367,5.4783278,0,0.9962660913972697,0.025371463463835165,Hybrid_GMM
12.734629,3.1794202,2,0.9903077091909638,0.05684170882401033,Hybrid_GMM
12.401571,1.9030166,2,0.9851011808336696,0.08068021968655006,Hybrid_GMM
13.920821,2.8494961,2,0.9655620348765153,0.1518383135427488,Hybrid_GMM
14.723899,6.1129007,2,0.8914858529970574,0.4188045573935538,Hybrid_GMM
11.731432,7.135551,0,0.7275193550395364,0.6064410423498547,Hybrid_GMM
7.651292,8.666996,3,0.9847366100994943,0.07900980803671499,Hybrid_GMM
6.52559,7.015161,0,0.9664816361729136,0.14677832906939606,Hybrid_GMM
14.511123,6.4313912,2,0.9777880219724623,0.11997012906375629,Hybrid_GMM
7.925674,4.3542695,0,0.9841923395257567,0.08467088319188872,Hybrid_GMM
8.328916,6.0849566,0,0.988628376148835,0.06701317088926174,Hybrid_GMM
13.527115,0.8348268,2,0.9221583038416323,0.2741767325564962,Hybrid_GMM
11.860577,7.3052187,0,0.9741682615189786,0.13926054225171594,Hybrid_GMM
3.3815026,7.2515073,3,0.9845247951666222,0.07986658824383548,Hybrid_GMM
7.5940557,2.8622162,0,0.9999053278122115,0.0009983820724949444,Hybrid_GMM
7.952195,2.1906016,2,0.9915067920387854,0.048957015635600475,Hybrid_GMM
14.850206,5.5238442,2,0.9936808830685144,0.04180211235377973,Hybrid_GMM
10.558241,1.0470996,2,0.9907632988747479,0.052534233930818,Hybrid_GMM
6.615585,1.036841,2,0.9995322556535555,0.004054106199114363,Hybrid_GMM
11.071025,7.7443066,0,0.9726412470932171,0.13446770798074875,Hybrid_GMM
7.573255,5.6360297,0,0.7180850257939364,0.5947797512632513,Hybrid_GMM
13.288947,0.07858994,2,0.9915581851428178,0.04872782455512982,Hybrid_GMM
6.894491,4.417732,0,0.9922953232823516,0.04541135060234318,Hybrid_GMM
10.771942,0.88269866,2,0.9818014597464719,0.09210999778611371,Hybrid_GMM
9.78631,5.1421824,0,0.8613592265604519,0.452243728182089,Hybrid_GMM
7.1418514,3.8097525,0,0.9316841800707937,0.24945519757369583,Hybrid_GMM
